deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,dynamics_elicit_label,dynamics_elicit_confidence,dynamics_human_label,dynamics_elicit_aboveThreshold,P(dynamics),P(notDynamics),policy_elicit_label,policy_elicit_confidence,policy_human_label,policy_elicit_aboveThreshold,P(policy),P(notPolicy),abstract_elicit_label,abstract_elicit_confidence,abstract_human_label,abstract_elicit_aboveThreshold,P(abstract),P(concrete),P(ignorance),valence_elicit_label,valence_elicit_confidence,valence_human_label,valence_elicit_aboveThreshold,P(neutral),P(lose),P(win),count_tagAboveThreshold,dynamics_elicitMatchesHuman,policy_elicitMatchesHuman,abstract_elicitMatchesHuman,valence_elicitMatchesHuman
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,7,rkCNiuvlO,3,plaqueattack_v1,"Protect the yellow blocks on the bottom. Use 'space' to fire projectiles and hit the orange blocks that fall from above. After the first level you will also need to protect the red blocks from the brown blocks. Make sure you are facing the direction you want to shoot, with the arrow keys. If an orange block touches a yellow block, the yellow block will 'die' and turn green. You cannot be hurt, but will lose if all the yellow blocks turn green. 

And easy way to defeat the levels with a perfect or near perfect score is to quickly move to the middle of the left wall, point your projectiles to the right, and spam space. Unless you are very confident in your skills I would recommend doing this.",155,"And easy way to defeat the levels with a perfect or near perfect score is to quickly move to the middle of the left wall, point your projectiles to the right, and spam space.",6,"not dynamics, or how the world works including explanations or affordances",0.8225992154999999,,True,0.1774007845,0.8225992154999999,"policy, or what actions to take including strategies or instructions",0.7552556861,,True,0.7552556861,0.2447443139,"concrete, simple, low-level information",0.534156685,,False,0.4658286737,0.534156685,1.4599999999999999e-05,neutral information,0.6255468157,,False,0.6255468157,0.10151685490000001,0.2729363294,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,4,r1OPpGve_,0,explore_exploit_v1,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour. For example, this may mean collect all the green squares. However, light blue squares function as walls. There is no merit to collecting any extra squares.

The dark blue/grey barrier cannot be passed through - if a block is blocked by the barrier and cannot be gathered, skip this color.

Collect whichever color is the easiest to gather.  Usually, one color will have less squares than any other color, or you might notice one color occupies primarily one side of the board.  This will improve your time.

Don't be caught off guard when you start seeing other colors that aren't green - as long as they are not the light blue wall squares, you can collect them, and they count.  It doesn't HAVE to be green. ",15,"However, light blue squares function as walls.",3,"dynamics, or how the world works including explanations or affordances",0.867508683,,True,0.867508683,0.132491317,"policy, or what actions to take including strategies or instructions",0.5016174319,,False,0.5016174319,0.49838256810000003,"concrete, simple, low-level information",0.7065686834999999,,False,0.2934028778,0.7065686834999999,2.84e-05,neutral information,0.6127487919,,False,0.6127487919,0.2937108855,0.09354032257999999,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,Perhaps following the pattern of the red square movement will do something.,5,"dynamics, or how the world works including explanations or affordances",0.8869097131999999,,True,0.8869097131999999,0.1130902868,"not policy, or what actions to take including strategies or instructions",0.6837231399,,True,0.3162768601,0.6837231399,"abstract, complex, high-level information",0.5089229878,,False,0.5089229878,0.4910628404,1.42e-05,neutral information,0.6111178267,,False,0.6111178267,0.2010016432,0.1878805302,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,4,r14S4Kvxu,9,watergame_v1,"You control the dark blue tile. The light blue tiles kill you. You can push around the purple tiles. DO NOT MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so top, left, or right wall. Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ",265,"Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown.",4,"dynamics, or how the world works including explanations or affordances",0.9050271076999999,,True,0.9050271076999999,0.09497289229,"policy, or what actions to take including strategies or instructions",0.549673193,,False,0.549673193,0.45032680700000005,"concrete, simple, low-level information",0.6617040868,,False,0.33828139450000005,0.6617040868,1.4499999999999998e-05,neutral information,0.5912386414,,False,0.5912386414,0.1913289845,0.2174323741,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,8,rJcUy5ve_,1,preconditions_v1,"Your goal is to grab the yellow block. White blocks provide 1 health, while green blocks take 1 health away. You must have at least 1 health to pass through a green block otherwise you lose. You will need to use a white block to go thru green blocks to get more white blocks. Ignore red blocks.",196,Your goal is to grab the yellow block.,0,"dynamics, or how the world works including explanations or affordances",0.7205899127,,False,0.7205899127,0.2794100873,"not policy, or what actions to take including strategies or instructions",0.7024750338,,True,0.2975249662,0.7024750338,"concrete, simple, low-level information",0.8461843704,,True,0.1529543388,0.8461843704,0.0008612907333,neutral information,0.7386951898999999,,False,0.7386951898999999,0.01299494237,0.2483098677,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,6,SJbNsdPlO,7,lemmings_var2_v1,"Objective:
Controlling the dark blue box: Create yellow squares that eat up the map!

Color Bank:
Dark Blue: You
Grey Walls: Boxes that need to be destroyed
Yellow: Death boxes that destroy but will also kill you! 
Light blue: Death boxes/avoid
Red: Ignore
Brown: Destroys grew boxes
Blue: Shoot to create yellow

Strategy:
Spacebar allows you to create Brown boxes! First, create a path to the regular blue box! Use spacebar to destroy any grew boxes in your path! Then shoot the blue box and it will create a yellow! The yellow is deadly so avoid but let it eat every box! Eventually once everything is destroyed the level should be completed! 


You control the DARK BLUE box. Pressing space bar will shoot a BROWN square in front of you in the direction you previous moved. This BROWN square will consume the GREY/BLUE walls. Moving into a LIGHT BLUE square will kill you. Shooting a BROWN square at the BLUE squares will cause it to turn into a YELLOW square that slowly consumes all squares on the map. Avoid making contact with the YELLOW squares after triggered. Once YELLOW square is triggered it will seek out the nearest wall so don't be in its path. Red squares seem to be safe to ignore and shouldn't kill you. Try and trigger both BLUE squares as quickly as possible by shooting them then wait while avoiding moving YELLOW squares.",649,"Color Bank:
Dark Blue: You
Grey Walls: Boxes that need to be destroyed
Yellow: Death boxes that destroy but will also kill you!",1,"dynamics, or how the world works including explanations or affordances",0.9389504006999999,,True,0.9389504006999999,0.06104959926,"policy, or what actions to take including strategies or instructions",0.7812934537,,True,0.7812934537,0.2187065463,"concrete, simple, low-level information",0.6437187362,,False,0.3562812638,0.6437187362,0.0,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.6525312475,,False,0.2539800008,0.09348875175,0.6525312475,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,1,ryCKggIe_,8,sokoban_v1,You can move the green.  You can go through the red.,35,You can move the green.,0,"dynamics, or how the world works including explanations or affordances",0.9675437204999999,,True,0.9675437204999999,0.03245627945,"not policy, or what actions to take including strategies or instructions",0.8986548667,,True,0.1013451333,0.8986548667,"concrete, simple, low-level information",0.8470379203,,True,0.1528675735,0.8470379203,9.449999999999999e-05,neutral information,0.9756676087999999,,True,0.9756676087999999,0.00694545818,0.01738693299,4.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,4,r14S4Kvxu,3,plaqueattack_v1,"The orange squares start following down from the top. They pass through your blue square. When they reach the bottom yellow squares, they turn green. If all of them turn green, you lose. You also don't want 4 green squares if you are on top of the last yellow square - this makes you lose too. You can prevent them from turning green by putting your square directly on top of covering the yellow square (but will lose if you do this when 4 other squares are green!). Move through all the squares to turn them yellow again. Do the same for the red squares in later levels when they turn blue.",144,You can prevent them from turning green by putting your square directly on top of covering the yellow square (but will lose if you do this when 4 other squares are green!).,5,"dynamics, or how the world works including explanations or affordances",0.9800062162000001,,True,0.9800062162000001,0.019993783810000002,"not policy, or what actions to take including strategies or instructions",0.5653835568,,False,0.4346164432,0.5653835568,"concrete, simple, low-level information",0.6942325572,,False,0.3057597251,0.6942325572,7.72e-06,neutral information,0.5925139495,,False,0.5925139495,0.25326318789999996,0.1542228626,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,1,Hkpr-WUld,2,sokoban_v1,"In this game, you must push all the green squares into the red squares to win the game. You have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.",292,"You have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out without resetting.",1,"dynamics, or how the world works including explanations or affordances",0.9511213828,,True,0.9511213828,0.04887861718,"policy, or what actions to take including strategies or instructions",0.5655424604,,False,0.5655424604,0.4344575396,"concrete, simple, low-level information",0.5688774364,,False,0.431105836,0.5688774364,1.67e-05,neutral information,0.6946555658,,False,0.6946555658,0.242103082,0.06324135219,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hy3bTyUeu,7,B1YBbuPgu,0,explore_exploit_v1,"You are a dark blue square. You must move to other colored squares to ""eat"" them. ""Eating"" all dark orange squares will advance the game; however, if one light orange squares exist in the level, only ""eat"" those. If no orange squares exist but pink squares do, ""eat"" those; finally, if there is only green squares, you will have to ""eat"" all of them. Do so as quickly as you can. Good luck!
It is very easy!",88,"If no orange squares exist but pink squares do, ""eat"" those; finally, if there is only green squares, you will have to ""eat"" all of them.",3,"not dynamics, or how the world works including explanations or affordances",0.6771543034999999,,False,0.3228456965,0.6771543034999999,"policy, or what actions to take including strategies or instructions",0.8333791668000001,,True,0.8333791668000001,0.1666208332,"concrete, simple, low-level information",0.7250888779000001,,False,0.27485442600000004,0.7250888779000001,5.67e-05,neutral information,0.7905488287000001,,False,0.7905488287000001,0.1261912943,0.08325987698,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,0,HkyrD1Ilu,3,zelda_v1,Carry the red block to the green goal. Other cubes can harm you. Every movement counts.,-1,Other cubes can harm you.,1,"dynamics, or how the world works including explanations or affordances",0.942218289,,True,0.942218289,0.05778171101,"not policy, or what actions to take including strategies or instructions",0.9132034549,,True,0.0867965451,0.9132034549,"abstract, complex, high-level information",0.7923807135,,True,0.7923807135,0.20751193269999998,0.00010735373579999999,"losing, including information about death, losing points, lowering scores, forfeiting, losing lives, getting stuck or trapped",0.7716625705,,False,0.22046728129999998,0.7716625705,0.00787014825,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,5,H1LViDweu,7,lemmings_var2_v1,You control the DARK BLUE box. Pressing space bar will shoot a BROWN square in front of you in the direction you previous moved. This BROWN square will consume the GREY/BLUE walls. Moving into a LIGHT BLUE square will kill you. Shooting a BROWN square at the BLUE squares will cause it to turn into a YELLOW square that slowly consumes all squares on the map. Avoid making contact with the YELLOW squares after triggered. Once YELLOW square is triggered it will seek out the nearest wall so don't be in its path. Red squares seem to be safe to ignore and shouldn't kill you. Try and trigger both BLUE squares as quickly as possible by shooting them then wait while avoiding moving YELLOW squares.,31,Try and trigger both BLUE squares as quickly as possible by shooting them then wait while avoiding moving YELLOW squares.,8,"dynamics, or how the world works including explanations or affordances",0.7073095831,,False,0.7073095831,0.29269041690000003,"policy, or what actions to take including strategies or instructions",0.9184496811,,True,0.9184496811,0.08155031889,"concrete, simple, low-level information",0.6066040427,,False,0.3933959573,0.6066040427,0.0,neutral information,0.7895717393,,False,0.7895717393,0.10044945,0.1099788106,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,0,HkyrD1Ilu,6,sokoban_v1,"Get rid of all of the green boxes by pushing them into the red ones. Don't worry, no object can hurt you in this one, however, letting the timer run out will result in a game over.",-1,Get rid of all of the green boxes by pushing them into the red ones.,0,"dynamics, or how the world works including explanations or affordances",0.8256553619,,True,0.8256553619,0.17434463809999998,"policy, or what actions to take including strategies or instructions",0.7216979770999999,,True,0.7216979770999999,0.2783020229,"concrete, simple, low-level information",0.7655111998999999,,False,0.2344888001,0.7655111998999999,0.0,neutral information,0.5809434286,,False,0.5809434286,0.031852932599999995,0.3872036388,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Bko_3kLg_,6,B1MmW_Pgd,7,zelda_v1,avoid pink & Brown & yellow blocks. Grab the Orange block and get to the Green one after that to win. They move like pacman ghosts.,40,avoid pink & Brown & yellow blocks.,0,"not dynamics, or how the world works including explanations or affordances",0.9695865943,,True,0.030413405730000002,0.9695865943,"policy, or what actions to take including strategies or instructions",0.9283863504000001,,True,0.9283863504000001,0.07161364956,"concrete, simple, low-level information",0.8827758317000001,,True,0.1172113713,0.8827758317000001,1.28e-05,neutral information,0.948545603,,True,0.948545603,0.02588942819,0.02556496878,4.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rJRAEgIeO,7,r1S52HOlu,6,avoid_george_v1,Avoid touching the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar (it may take a couple of tries for the colour to change). The goal of the game is survive the entire time and to keep as many squares as possible green during the given time. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away.,173,Turn squares back to green by hovering over the turned blue squares and hitting the spacebar (it may take a couple of tries for the colour to change).,3,"dynamics, or how the world works including explanations or affordances",0.7406234759999999,,False,0.7406234759999999,0.259376524,"not policy, or what actions to take including strategies or instructions",0.5050500108,,False,0.4949499892,0.5050500108,"concrete, simple, low-level information",0.5562070422,,False,0.4437802879,0.5562070422,1.27e-05,neutral information,0.9382102004,,True,0.9382102004,0.04574608197,0.01604371763,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hy3bTyUeu,3,BJkq4GUld,5,lemmings_var2_v1,Don't touch the blue squares or you die. Try to direct the moving red blocks to the green block. Use the space bar to dig out a path for them. You will get points when the red blocks reach the green block.,90,Use the space bar to dig out a path for them.,2,"dynamics, or how the world works including explanations or affordances",0.5944638939,,False,0.5944638939,0.4055361061,"policy, or what actions to take including strategies or instructions",0.7330101253,,True,0.7330101253,0.26698987469999996,"concrete, simple, low-level information",0.8515966306,,True,0.148392308,0.8515966306,1.11e-05,neutral information,0.8626165609,,True,0.8626165609,0.06981549823,0.06756794086,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,0,r1cnvyIxO,0,explore_exploit_v1,"The dark blue box is your avatar. In early levels, move it to collect all the green boxes to win. In later levels there are light blue boxes which are barriers you can't pass. You will encounter new colors of boxes and it seems that you ONLY need to gather the boldest colored (most red) boxes to win a level, so to end the level quickly you can ignore all other colors and go for the boldest color boxes you see. Here is a hierarchy of BOLDEST to least bold colors, so gathering the color furthest left on this list will end the level.

Red, Orange, pink, green. 

I'm not sure if you get more points for ending the level faster, or for gathering as many boxes as you can. Please pay attention to this and see what happens.",-1,"In early levels, move it to collect all the green boxes to win.",1,"dynamics, or how the world works including explanations or affordances",0.7182054741,,False,0.7182054741,0.2817945259,"policy, or what actions to take including strategies or instructions",0.8046569808,,True,0.8046569808,0.19534301920000002,"concrete, simple, low-level information",0.5457861803,,False,0.4541950212,0.5457861803,1.88e-05,neutral information,0.6823547048999999,,False,0.6823547048999999,0.0718586538,0.2457866413,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,1,S1KYZxDxu,7,watergame_v1,Push dark blue blocks into light blue. Do not touch light blue blocks.The brown block turns blue.,28,Do not touch light blue blocks.The brown block turns blue.,1,"dynamics, or how the world works including explanations or affordances",0.5087614456,,False,0.5087614456,0.49123855439999997,"policy, or what actions to take including strategies or instructions",0.6863712822,,True,0.6863712822,0.3136287178,"concrete, simple, low-level information",0.8540787276999999,,True,0.1430394,0.8540787276999999,0.002881872385,neutral information,0.6132540323,,False,0.6132540323,0.2726347966,0.11411117109999999,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,7,ByZ6adveu,3,avoid_george_v1,"In this game, you play as the dark blue square and die when touching the yellow square, or if all the green squares turn purple. Purple squares occur when yellow square touch green squares. To win, you can turn the purple squares back to green by pressing spacebar, which temporarily creates a brown square in the last direction you moved which will turn any purple squares that touch it green. You win by surviving for a set amount of time given. A safe strategy is to turn a square green on one side of the map and while the yellow square slowly moves towards it, run to the other side and turn all the purple squares green. Do this after the yellow square has touched about 4 green squares. Remember not to get too close to the yellow square or it will get you. The main objective of this game is to stay away from the yellow block which is like pacman where it eats you, the side objective you can do is to turn the purple blocks green once the pacman touches it.",203,"The main objective of this game is to stay away from the yellow block which is like pacman where it eats you, the side objective you can do is to turn the purple blocks green once the pacman touches it.",7,"dynamics, or how the world works including explanations or affordances",0.7801215127,,False,0.7801215127,0.2198784873,"not policy, or what actions to take including strategies or instructions",0.6982406187000001,,True,0.30175938129999996,0.6982406187000001,"concrete, simple, low-level information",0.6412195375,,False,0.3584744651,0.6412195375,0.0003059974625,neutral information,0.7735636140000001,,False,0.7735636140000001,0.1040387461,0.12239763990000001,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,SkYsFy8gu,7,r16XCODeu,4,lemmings_var2_v1,"You are the dark blue square. Clear a path for the red squares to reach the green square. The red squares spawn from the purple square. Use the space bar to break a gray wall to clear a path. You will destroy the square according to the last arrow key you pressed. Each time you press the space bar, you lose one point, so try to clear a path of least resistance. Light blue squares destroy you and the red squares, so try to make paths that avoid them. It is helpful to follow the red squares to see where they are trying to go before clearing. Sometimes they will try to spread out in divergent paths. Let the red squares guide you. If a red square is stuck waiting too long you will lose.",450,Let the red squares guide you.,9,"dynamics, or how the world works including explanations or affordances",0.7310203261,,False,0.7310203261,0.2689796739,"not policy, or what actions to take including strategies or instructions",0.6046014029,,True,0.3953985971,0.6046014029,"concrete, simple, low-level information",0.5631114781000001,,False,0.4368511049,0.5631114781000001,3.74e-05,neutral information,0.8535875088,,True,0.8535875088,0.11318379099999999,0.0332287002,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,You can push the red and blue squares.,1,"dynamics, or how the world works including explanations or affordances",0.9235998496,,True,0.9235998496,0.07640015039,"not policy, or what actions to take including strategies or instructions",0.753948526,,True,0.246051474,0.753948526,"concrete, simple, low-level information",0.6704240239,,False,0.329570181,0.6704240239,5.7999999999999995e-06,neutral information,0.9229719101,,True,0.9229719101,0.027309171739999995,0.04971891811000001,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HkyrD1Ilu,6,Byb_kuveO,4,avoid_george_v1,"You play as the dark blue cube. The yellow cube changes all the green cubes to purple. Touching the yellow cube is harmful. Letting the yellow cube change all the green to purple results in a game over. Pressing the spacebar makes a brown cube appear in whatever direction you are facing. Lost on my first try so that's all I have, not sure what the goal of the game is, but do NOT do the things listed above.

Second player's notes: same as above, but you can move over the brown cube. I won my first level but I am not sure how and I was not able to replicate the victory. Third player's notes: The following above is true. You are to press the spacebar and put the brown block over the blocks that the yellow block has gone over; the different colored blocks. Doing this for a certain amount of time or an x number of times will result in victory. Make sure not to touch the yellow block however, it can also clip through the ""walls"" in the game. ",376,Third player's notes: The following above is true.,8,"dynamics, or how the world works including explanations or affordances",0.812785208,,True,0.812785208,0.187214792,"policy, or what actions to take including strategies or instructions",0.5414050460000001,,False,0.5414050460000001,0.458594954,"abstract, complex, high-level information",0.5165654777,,False,0.5165654777,0.47390780689999995,0.009526715429999999,neutral information,0.5258417504,,False,0.5258417504,0.3229504748,0.1512077748,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,3,SyD9KXIe_,2,sokoban_v1,"In this game, you must push all the green squares into red squares to win the game. You have to be mindful of where you push the green squares as they can get stuck in a corner or a wall, leaving it nearly impossible to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.

It will not be feasible to use some red squares depending on their location compared to the green square.  Also, green squares often have a specific red square that they MUST use in order for the puzzle to work.  Attempting to reach a different square will result in the green square becoming stuck.

Pay close attention to the order that you need to push the squares to avoid blocking yourself in with a different green square.

Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.",584,Pushing any green squares that are directly across from a red square first to get them off the board will make it simpler to maneuver the other squares.,7,"dynamics, or how the world works including explanations or affordances",0.8376627484,,True,0.8376627484,0.1623372516,"policy, or what actions to take including strategies or instructions",0.660189068,,True,0.660189068,0.339810932,"abstract, complex, high-level information",0.5755722763000001,,False,0.5755722763000001,0.42442146340000003,6.26e-06,neutral information,0.6954556009,,False,0.6954556009,0.1459356501,0.158608749,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,7,rkCNiuvlO,2,relational_v1,"You control the white block. Push the blue blocks into the yellow blocks. If there are no yellow blocks, you can create them by pushing red blocks into purple blocks. Then you can push the blue blocks into the created yellow blocks you've created. You cannot move purple blocks and maybe pass through them. Be careful not to push the block into a corner. You need to be fast in making your decision, plan your route before you press start. Blocks that are the same colour as the wall cannot be interacted with.",140,"If there are no yellow blocks, you can create them by pushing red blocks into purple blocks.",2,"not dynamics, or how the world works including explanations or affordances",0.5228198457,,False,0.4771801543,0.5228198457,"policy, or what actions to take including strategies or instructions",0.6709368407999999,,True,0.6709368407999999,0.3290631592,"concrete, simple, low-level information",0.8526972502,,True,0.1472976841,0.8526972502,5.07e-06,neutral information,0.9371318457,,True,0.9371318457,0.01878042226,0.044087732000000004,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,0,r1cnvyIxO,4,push_boulders_v1,"Your avatar is the blue box. Your goal is to get to the yellow box. Orange boxes will kill you if you move into them. You can remove an orange box by pushing a green box into it. Be careful where you push green boxes, as they are impassable and can block your path if you put one in the wrong spot. Green boxes cannot move through other green boxes and you cannot push more than one box at a time. Two green boxes in a row cannot be pushed. A pink box can be pushed away if you push a green box into it. There's no time limit so you don't need to plan your course before starting a level. Be especially careful on the later levels to plan your route though or you will get stuck and lose a life.",-1,Your goal is to get to the yellow box.,1,"dynamics, or how the world works including explanations or affordances",0.7924516779999999,,True,0.7924516779999999,0.20754832199999998,"not policy, or what actions to take including strategies or instructions",0.7826147616,,True,0.21738523839999999,0.7826147616,"concrete, simple, low-level information",0.6413423913,,False,0.3585869382,0.6413423913,7.070000000000001e-05,"winning, including mentions of scoring points, victory, success, goals, solutions, best strategies",0.7157269348,,False,0.24578442190000002,0.03848864329,0.7157269348,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,r1cnvyIxO,0,r1cnvyIxO,4,push_boulders_v1,"Your avatar is the blue box. Your goal is to get to the yellow box. Orange boxes will kill you if you move into them. You can remove an orange box by pushing a green box into it. Be careful where you push green boxes, as they are impassable and can block your path if you put one in the wrong spot. Green boxes cannot move through other green boxes and you cannot push more than one box at a time. Two green boxes in a row cannot be pushed. A pink box can be pushed away if you push a green box into it. There's no time limit so you don't need to plan your course before starting a level. Be especially careful on the later levels to plan your route though or you will get stuck and lose a life.",-1,Two green boxes in a row cannot be pushed.,6,"dynamics, or how the world works including explanations or affordances",0.9310583533,,True,0.9310583533,0.06894164674,"not policy, or what actions to take including strategies or instructions",0.7387548509,,True,0.2612451491,0.7387548509,"concrete, simple, low-level information",0.6980857415999999,,False,0.3018726181,0.6980857415999999,4.16e-05,neutral information,0.9015377724,,True,0.9015377724,0.06677687656,0.03168535102,3.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hy3bTyUeu,4,r1fak4Il_,4,plaqueattack_v1,"Squares will crawl from the top and bottom and can move in all four directions. Shoot them like Space Invaders with the spacebar. You must defend the yellow squares. If the enemy touches them, they will turn green. When all yellow squares turn green, you lose. When you enter a green square, it will turn yellow again. You will lose once time is up or the yellow squares all turn green. Do not touch blue squares.",127,You will lose once time is up or the yellow squares all turn green.,6,"dynamics, or how the world works including explanations or affordances",0.9246225767,,True,0.9246225767,0.07537742334,"not policy, or what actions to take including strategies or instructions",0.656957495,,True,0.343042505,0.656957495,"abstract, complex, high-level information",0.5206132841,,False,0.5206132841,0.4793735797,1.31e-05,neutral information,0.4695321407,,False,0.4695321407,0.41489840520000004,0.1155694541,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,"If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion.",4,"dynamics, or how the world works including explanations or affordances",0.8880010948,,True,0.8880010948,0.1119989052,"not policy, or what actions to take including strategies or instructions",0.6815438449,,True,0.3184561551,0.6815438449,"concrete, simple, low-level information",0.6308617569,,False,0.36909177390000003,0.6308617569,4.6500000000000005e-05,"losing, including information about death, losing points, lowering scores, forfeiting, losing lives, getting stuck or trapped",0.44662658969999997,,False,0.3958054789,0.44662658969999997,0.1575679314,2.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,HyK4f4UeO,4,Bk-k-EPlO,9,push_boulders_v1,"Get to the yellow block. Don't touch red or pink blocks. You can grab light blue blocks. Push green into red blocks to turn them green, or push them into pink blocks to push the pink blocks out of the way. Pushing a green block into a light blue block will make the light blue block disappear. ",16,Don't touch red or pink blocks.,1,"dynamics, or how the world works including explanations or affordances",0.5729589208,,False,0.5729589208,0.4270410792,"policy, or what actions to take including strategies or instructions",0.5434729049,,False,0.5434729049,0.4565270951,"concrete, simple, low-level information",0.8651436799,,True,0.13352580390000002,0.8651436799,0.001330516147,neutral information,0.6485752821,,False,0.6485752821,0.337190234,0.01423448389,1.0,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,SkYsFy8gu,6,ByMXJOPgO,0,explore_exploit_v1,"You will win a level when you get all the red blocks. Do so as fast as possible. The other colours matter much less. If there are no red blocks, get all the blocks there are.",115,Do so as fast as possible.,1,"not dynamics, or how the world works including explanations or affordances",0.7650236468000001,,False,0.23497635320000002,0.7650236468000001,"policy, or what actions to take including strategies or instructions",0.983929432,,True,0.983929432,0.01607056802,"concrete, simple, low-level information",0.5024062579,,False,0.49754942630000004,0.5024062579,4.429999999999999e-05,neutral information,0.8733162149,,True,0.8733162149,0.09226868286,0.03441510224,2.0,,,,
