deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,sentence_is_duplicate
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,The goal is to reach the yellow square.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,Touching a green square will damage you and kill you if you have no extra health.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,White squares will add one extra health.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,"If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion.",4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.",222,"We don't know what the red square does, so be careful.",5,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",97,You are the very dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",97,The light blue squares will kill you from what I experienced.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",97,"Be daring, explore all the colors if you still have life left.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",97,"the green one is not the solution ,so also the deep blue square and the purple one.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others",97,try others,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",85,The salmon and orange will both kill you.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",85,The green can be pushed to remove the salmon and orange.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",85,Yellow to win.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",85,"Be careful with pushing the green square, you might end up trapping yourself.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.",85,If you do touch one of the kill squares to reset.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",187,You are the dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",187,The moving blocks will instantly kill you.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",187,The orange box is a key needed to clear the level.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",187,"Once you collect the orange box, move to the green box.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.",187,The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,You are the white square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,You can push the red and blue squares.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,Eliminate the blue square by pushing it into a yellow square.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,"If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.",198,Move quickly to figure out the pink and purple squares behavior.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",211,You are the dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",211,"Do NOT touch the light blue square, you will die instantly.",1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",211,Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares).,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",211,"Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,169,You are the dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,169,Do not let the yellow touch all of the green blocks.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,169,Do NOT let the yellow touch you either.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,169,Spacebar seems to swing a brown square out to attack.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.,169,I think you need to hit all the green squares with your brown square attack at least once to clear.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,8,sokoban_v1,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.,129,You are the dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,8,sokoban_v1,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.,129,It appears that the goal is to push all the green squares into any of the red squares.,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,8,sokoban_v1,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.,129,Be careful not to trap the green squares in a corner.,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,8,sokoban_v1,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.,129,You can safely walk over the red squares.,3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,You are the dark blue square.,0,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively).,1,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved).,2,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,"If one of your bases turns colors, you can move over it to recapture it.",3,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,5,Sk_2Rxweu,9,plaqueattack_v1,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.",265,The round ends when all the moving squares are dead.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,Eat the coloured squares that are least numerous first.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,"I.e, if there are two green squares and five yellow squares, eat the two green squares first.",1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,"If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,"Also, if all the boxes are of the same color, i.e, all blue or all green, eat all.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,This works.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,"The ""light blue"" square cannot be eaten and will block you.",5,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,0,explore_exploit_v1,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",91,Avoid the light blue squares.,6,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,You are the blue square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,The goal is to reach the yellow square.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,Touching a green square will damage you and kill you if you have no extra health.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,White squares will add one extra health.,3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,"If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion.",4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,"We don't know what the red square does, so be careful.",5,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,1,preconditions_v1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",89,One white square didn't seem to be enough to get through the green to reach the yellow.,6,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,You are the very dark blue square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,The light blue squares will kill you from what I experienced.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,"Be daring, explore all the colors if you still have life left.",2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,"the green one is not the solution ,so also the deep blue square and the purple one.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,try others.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,2,lemmings_var2_v1,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",78,Perhaps following the pattern of the red square movement will do something.,5,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,The salmon and orange will both kill you.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,The green can be pushed to remove the salmon and orange.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,Yellow to win.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,"Be careful with pushing the green square, you might end up trapping yourself.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,If you do touch one of the kill squares to reset.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,3,push_boulders_v1,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",49,See move ahead of push to not block yourself in.,5,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,You are the dark blue square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,The moving blocks will instantly kill you.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,The orange box is a key needed to clear the level.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,"Once you collect the orange box, move to the green box.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,4,zelda_v1,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",79,"The yellow box moves in the 3rd level so stay away from it, it will kill also.",5,False
