deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance,diff_list,diff_del_count,diff_add_count,diff_unchanged_count
COGSCI21-LIVINGDOC-ITER-FR-1,rJCdQBdlu,HkxCOXH_xu,avoid_george_v1,6,Avoid hitting the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. You will also lose by hitting the yellow square. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar it may take a couple of tries for the colour to change. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. ,1,rJRAEgIeO,6,Avoid hitting the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. You will also lose by hitting the yellow square. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar it may take a couple of tries for the colour to change. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. ,SJY-aqDgu,0,"[""Avoid hitting the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. You will also lose by hitting the yellow square. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar it may take a couple of tries for the colour to change. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. ""]",0.0,0.0,497.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJCdQBdlu,HkxCOXH_xu,push_boulders_v1,7,"The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure you don't move the green tiles into spaces where you get stuck. Make sure there is always an open path. You cannot move multiple green squares together. ",1,rJRAEgIeO,6,"The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure you don't move the green tiles into spaces where you get stuck. Make sure there is always an open path. You cannot move multiple green squares together. ",SJY-aqDgu,0,"[""The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure you don't move the green tiles into spaces where you get stuck. Make sure there is always an open path. You cannot move multiple green squares together. ""]",0.0,0.0,524.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJCdQBdlu,HkxCOXH_xu,lemmings_var2_v1,8,The light blue tiles kill you. Nothing else hurts you. The red tiles come out of the purple tile. Using the space bar will eliminate grey squares and create towards blue square will turn them yellow> I think the goal is to get the red squares to travel to the green square by leading them there by removing grey squares or to eliminate all grey squares. ,1,rJRAEgIeO,6,The light blue tiles kill you. Nothing else hurts you. The red tiles come out of the purple tile. Using the space bar will eliminate grey squares and create towards blue square will turn them yellow> I think the goal is to get the red squares to travel to the green square by leading them there by removing grey squares or to eliminate all grey squares. ,SJY-aqDgu,0,['The light blue tiles kill you. Nothing else hurts you. The red tiles come out of the purple tile. Using the space bar will eliminate grey squares and create towards blue square will turn them yellow> I think the goal is to get the red squares to travel to the green square by leading them there by removing grey squares or to eliminate all grey squares. '],0.0,0.0,354.0
COGSCI21-LIVINGDOC-ITER-FR-1,rJCdQBdlu,HkxCOXH_xu,watergame_v1,9,"You control the dark blue tile. The light blue tiles kill you. You can push around the purple tiles. DO NOT MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so top, left, or right wall. Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ",1,rJRAEgIeO,6,"You control the dark blue tile. The light blue tiles kill you. You can push around the purple tiles. DO NOT MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so top, left, or right wall. Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ",SJY-aqDgu,0,"[""You control the dark blue tile. The light blue tiles kill you. You can push around the purple tiles. DO NOT MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so top, left, or right wall. Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ""]",0.0,0.0,514.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,explore_exploit_v1,0,Focus on one color target each level!,0,rJRAEgIeO,7,The game is fun! Use the arrow keys to move one frame at a time. focus on targets. ,rJCdQBdlu,65,"['ADD(F)', 'DEL(The game is fun! Use the arrow keys to move one frame at a time. f)', 'ocus on ', 'ADD(one color )', 'target', 'DEL(s.)', ' ', 'ADD(each level!)']",64.0,18.0,19.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,preconditions_v1,1,The yellow square on the 2nd level was very confusing. Get the white square first.,0,rJRAEgIeO,7,The yellow square on the 2nd level was vey very difficult and confusing .,rJCdQBdlu,32,"['The yellow square on the 2nd level was ve', 'DEL(y ve)', 'ry', 'DEL( difficult and)', ' confusing', 'ADD(.)', ' ', 'ADD(Get the white square first)', '.']",18.0,27.0,55.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,relational_v1,2,Use the white square to push blocks around. The goal is to push the blue squares downwards onto the yellow squares. Some levels you have to reveal yellow squares by running into blocks or pushing other colored blocks together.,0,rJRAEgIeO,7,"You control the white square this time and can push around the orange and blue squares. I tried to push those squares next to each other to make a square, but that did not work. You are not able to push multiple blocks together. ",rJCdQBdlu,141,"['ADD(U)', 'DEL(You control the white )', 's', 'DEL(quar)', 'e th', 'ADD(e)', 'DEL(is)', ' ', 'DEL(t)', 'ADD(wh)', 'i', 'ADD(te square to push blocks around. The goal is to push the blue squares downwards onto the yellow squares. So)', 'me ', 'DEL(and)', 'ADD(levels)', ' ', 'DEL(c)', 'ADD(you h)', 'a', 'ADD(ve to reveal yellow squares by ru)', 'n', 'ADD(ning into blocks or)', ' push', 'ADD(i)', 'DEL( arou)', 'n', 'DEL(d the oran)', 'g', 'DEL(e)', ' ', 'ADD(oth)', 'DEL(and blu)', 'e', 'DEL( squa)', 'r', 'ADD( color)', 'e', 'ADD(d block)', 's', 'ADD( together)', '.', 'DEL( I tried to push those squares next to each other to make a square, but that did not work. You are not able to push multiple blocks together. )']",100.0,97.0,129.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,plaqueattack_v1,3,"The orange squares start following down from the top. They pass through your blue square. When they reach the bottom yellow squares, they turn green. If all of them turn green, you lose. You also don't want 4 green squares if you are on top of the last yellow square - this makes you lose too. You can prevent them from turning green by putting your square directly on top of covering the yellow square (but will lose if you do this when 4 other squares are green!). Move through all the squares to turn them yellow again. Do the same for the red squares in later levels when they turn blue. You can move where the squares are going to land by moving your blue square.",0,rJRAEgIeO,7,"The orange squares start following down from the top. They pass through your blue square. When they reach the bottom yellow squares, they turn green. If all of them turn green, you lose. You also don't want 4 green squares if you are on top of the last yellow square - this makes you lose too. You can prevent them from turning green by putting your square directly on top of covering the yellow square (but will lose if you do this when 4 other squares are green!). Move through all the squares to turn them yellow again. Do the same for the red squares in later levels when they turn blue. ",rJCdQBdlu,76,"[""The orange squares start following down from the top. They pass through your blue square. When they reach the bottom yellow squares, they turn green. If all of them turn green, you lose. You also don't want 4 green squares if you are on top of the last yellow square - this makes you lose too. You can prevent them from turning green by putting your square directly on top of covering the yellow square (but will lose if you do this when 4 other squares are green!). Move through all the squares to turn them yellow again. Do the same for the red squares in later levels when they turn blue. "", 'ADD(You can move where the squares are going to land by moving your blue square.)']",0.0,76.0,592.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,zelda_v1,4,"Avoid the moving squares and merge with the others. Don't go too fast when close to the moving squares, they're very erratic. ",0,rJRAEgIeO,7,Avoid the moving squares and merge with the others. ,rJCdQBdlu,74,"['Avoid the moving squares and merge with the others. ', ""ADD(Don't go too fast when close to the moving squares, they're very erratic. )""]",0.0,74.0,52.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,sokoban_v1,5,"The goal of the game is to use the blue square to push the green squares into the red spaces. In Level 1, ignore the top right red square. It is impossible to push any green squares into it as you will get stuck. Make sure you don't push the green squares against any spaces/walls where you can no longer get them out. I recommend planning your moves out before pressing start.",0,rJRAEgIeO,7,"The goal of the game is to use the blue square to push the green squares into the red spaces. In Level 1, ignore the top right red square. It is impossible to push any green squares into it as you will get stuck. Make sure you don't push the green squares against any spaces/walls where you can no longer get them out. I recommend planning your moves out before pressing start.",rJCdQBdlu,0,"[""The goal of the game is to use the blue square to push the green squares into the red spaces. In Level 1, ignore the top right red square. It is impossible to push any green squares into it as you will get stuck. Make sure you don't push the green squares against any spaces/walls where you can no longer get them out. I recommend planning your moves out before pressing start.""]",0.0,0.0,377.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,avoid_george_v1,6,Avoid touching the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar (it may take a couple of tries for the colour to change). The goal of the game is survive the entire time and to keep as many squares as possible green during the given time. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. ,0,rJRAEgIeO,7,Avoid hitting the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. You will also lose by hitting the yellow square. Turn squares back to green by hovering over the turned blue squares and hitting the spacebar it may take a couple of tries for the colour to change. The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. ,rJCdQBdlu,173,"['Avoid ', 'DEL(hi)', 't', 'DEL(t)', 'ADD(ouch)', 'ing the yellow square. When the yellow square touches the green squares they will turn blue. Once all green squares become blue you will lose. ', 'ADD(T)', 'DEL(Yo)', 'u', 'DEL( will also lose by hitting the yellow squa)', 'r', 'ADD(n squar)', 'e', 'ADD(s back to green by hovering over the turned blue squares and hitting the spacebar (it may take a couple of tries for the colour to change))', '. T', 'ADD(h)', 'DEL(urn squar)', 'e', 'DEL(s)', ' ', 'DEL(b)', 'ADD(go)', 'a', 'DEL(c)', 'ADD(l of the game is survive the entire time and to )', 'k', 'DEL( to gr)', 'ee', 'DEL(n)', 'ADD(p)', ' ', 'DEL(by)', 'ADD(as)', ' ', 'DEL(h)', 'ADD(many squares as p)', 'o', 'ADD(ssible green during the gi)', 've', 'DEL(ri)', 'n', 'DEL(g)', ' ', 'DEL(over )', 't', 'DEL(h)', 'ADD(im)', 'e', 'ADD(.)', ' ', 'ADD(Th)', 'DEL(turn)', 'e', 'ADD( yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it )', 'd', 'ADD(o)', 'DEL( blu)', 'e', 'DEL( )', 's', 'DEL(quares a)', 'n', ""ADD(')"", 'DEL(d hi)', 't', 'DEL(ting)', ' ', 'DEL(the spa)', 'c', 'ADD(o)', 'DEL(ebar it )', 'm', 'ADD(e)', 'DEL(ay)', ' ', 'DEL(t)', 'ADD(b)', 'a', 'ADD(c)', 'k', 'DEL(e)', ' ', 'DEL(a couple of t)', 'ri', 'DEL(es for the colour to chan)', 'g', 'DEL(e)', 'ADD(ht away)', '. ', ""DEL(The yellow square always goes to the nearest green square so wait for the yellow square to be far enough so that it doesn't come back right away. )""]",52.0,123.0,445.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,push_boulders_v1,7,"The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure there is always an open path and that you don't move the green tiles into spaces where they will get stuck and block your way. You cannot move multiple green squares together. ",0,rJRAEgIeO,7,"The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure you don't move the green tiles into spaces where you get stuck. Make sure there is always an open path. You cannot move multiple green squares together. ",rJCdQBdlu,78,"['The objective of the game is to merge your blue square with the yellow square. The dark orange & pink squares will kill you. The light blues just disappear when you pass over them. You can push the green cubes onto the orange to remove them from the board. You can also push the green tiles into the pink tiles, but they are just moved and remain on the board. Make sure ', 'ADD(there is always an open path and that )', ""you don't move the green tiles into spaces where "", 'DEL(you ge)', 't', 'DEL( stuck. Make sure t)', 'he', 'DEL(re is alwa)', 'y', 'DEL(s)', ' ', 'DEL(an)', 'ADD(will)', ' ', 'ADD(g)', 'DEL(op)', 'e', 'DEL(n pa)', 't', 'DEL(h)', 'ADD( stuck and block your way)', '. You cannot move multiple green squares together. ']",32.0,55.0,492.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,lemmings_var2_v1,8,"The light blue tiles kill you. Red tiles come out of the purple tile and move on their own to the green tile. Use the spacebar to destroy grey tiles and create a free path for the red tiles to get to the green. Touching the other dark blue tiles will turn them yellow, but once it is yellow it can kill you.",0,rJRAEgIeO,7,The light blue tiles kill you. Nothing else hurts you. The red tiles come out of the purple tile. Using the space bar will eliminate grey squares and create towards blue square will turn them yellow> I think the goal is to get the red squares to travel to the green square by leading them there by removing grey squares or to eliminate all grey squares. ,rJCdQBdlu,200,"['The light blue tiles kill you. ', 'ADD(R)', 'DEL(Nothing )', 'e', 'ADD(d)', 'DEL(lse)', ' ', 'DEL(hur)', 't', 'ADD(ile)', 's ', 'DEL(y)', 'ADD(c)', 'o', 'ADD(me o)', 'u', 'ADD(t of the purple tile and move on their own to the green tile)', '. ', 'ADD(Use the spacebar to destroy grey tiles and create a free path for the red tiles to get to the green. )', 'T', 'DEL(he red tiles c)', 'o', 'ADD(uching the other dark blue tiles will turn the)', 'm', 'DEL(e)', ' ', 'ADD(y)', 'DEL(out of th)', 'e', 'DEL( purp)', 'l', 'DEL(e ti)', 'l', 'ADD(ow, but onc)', 'e', 'ADD( it is yellow it can kill you)', '.', 'DEL( Using the space bar will eliminate grey squares and create towards blue square will turn them yellow> I think the goal is to get the red squares to travel to the green square by leading them there by removing grey squares or to eliminate all grey squares. )']",159.0,112.0,195.0
COGSCI21-LIVINGDOC-ITER-FR-1,r1S52HOlu,Hyxrc2H_xO,watergame_v1,9,"You control the dark blue tile and the goal is to reach the brown tile. The light blue tiles kill you. You can push around the purple tiles and use them to destroy the light blue tiles. Once a purple tile hits a light blue tile, they both vanish. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ",0,rJRAEgIeO,7,"You control the dark blue tile. The light blue tiles kill you. You can push around the purple tiles. DO NOT MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so top, left, or right wall. Once the purple square hits the light blue square, they vanish.You need to destroy the blue squares to access the brown. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ",rJCdQBdlu,190,"['You control the dark blue tile', 'ADD( and the goal is to reach the brown tile)', '. The light blue tiles kill you. You can push around the purple tiles', 'DEL(.)', ' ', 'DEL(D)', 'ADD(and use them to destroy the light blue tiles. )', 'O', 'ADD(nce)', ' ', 'ADD(a)', 'DEL(NOT)', ' ', ""DEL(MOVE THEM AGAINST A WALL WHERE YOU CAN'T GET THEM OUT so to)"", 'p', 'ADD(urple tile hits a light blue tile)', ', ', 'DEL(lef)', 't', 'DEL(, or rig)', 'h', 'DEL(t wall. Onc)', 'e', 'DEL( the purple square hits the light blue square, the)', 'y', 'ADD( both)', ' vanish', 'DEL(.You need to destroy the blue squares to access the brown)', '. Main difficulty is making sure the purple squares can always be moved to remove blocking blue squares. In the case of more blue squares than purple be sure to only remove blue tiles blocking your path. ']",144.0,79.0,370.0
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,explore_exploit_v1,0,"In this game, you move as a dark blue square around the map. In the first few levels you have to collect every light blue square to win, and once red squares show up, you only have to collect all the red squares to win. Soon after, levels with dark blue squares will show up, and you only have to collect all dark blue squares to win; however, you might get a higher score if you collect as much red and dark blue squares as possible before collecting a last square of either colour.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,preconditions_v1,1,"In this game, you die upon collecting a green square, and win upon collecting a yellow square. So, in order to avoid a certain death, you must collect a square of another colour (for example, white) before collecting a green square. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You must collect a square of a different colour every time before you decide to collect a green square.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,sokoban_v1,2,"In this game, you must push all the green squares into the red squares to win the game. It can get a little tricky so you have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out. Pushing the green squares into the bottom red square is the safest route because there is more open space on the bottom half of the map and harder to get a green square stuck if you play it right. Good luck, and remember, do not get the green squares stuck into a place that you can't move them again, or else you will have to retry the level and lose a life.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,avoid_george_v1,3,"In this game, you play as the dark blue square and die upon touching the yellow square. Both green squares and yellow squares will move/shake around, but touching a green square doesn't kill you or give you points. You will lose a life if the yellow square touches all the green squares, tainting them a lighter shade of blue.

That is all the information I could gather before I lost both of my lives, and I am unsure of how to beat the game so the rest is up to you to discover. I hope this information helped just a little.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,zelda_v1,4,"In this game, you must avoid the moving squares at all costs, because you will die if you touch one. To beat the level you must collect all the non-moving squares.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,lemmings_var2_v1,5,"In this game, you move as the dark blue square and die if you touch a light blue square. Every other colour square is safe to touch, but none of them did anything and I couldn't figure out how to beat the game so that is all the information I have for you. Good luck.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,push_boulders_v1,6,"In this game, you play as the blue square. You die if you touch a red or green square, and the pink ones are solid so you can't run into them. I am unsure of the light blue squares but I think it's best to avoid them. I am 95% sure that you have to collect the yellow square to win the level, so just try to avoid collecting any square other than yellow, to win the game.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,watergame_v1,7,"In this game, you start as the dark blue square on the bottom right. You will die if you collect a light blue square, so do not run into any of those headfirst. I am assuming that you have to collect a violet square each time before collecting a light blue, so violet squares must act like a shield for light blue squares. At the end you have to collect the brown square to win the game.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,plaqueattack_v1,8,"In this game you play as the dark blue square. Red squares will rain down spawning from the violet squares, and they will touch the yellow squares to turn them green. If all of the yellow squares turn green, you will lose the game. You can touch a green square to turn it back into yellow. I don't know if it is safe to touch the red squares, and I am unsure how to win the game itself, so you will have to figure that out with the help of the information I provided you. Good luck.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,rkfkBeLlO,ryefySlLl_,relational_v1,9,"Push all the blue (or red, can't remember) squares into the yellow squares. On later levels there will be no yellow squares, and you will have to push other colour squares into violet (or red) squares to turn them yellow. Do not get any squares stuck into a corner or a wall because there will be no way to push them back out and you will have to forfeit the level.",1,rkfkBeLlO,0,,,-1,,,,
COGSCI21-LIVINGDOC-ITER-FR-1,Hkpr-WUld,Skl6BWZUgO,explore_exploit_v1,0,"In this game, you move as a dark blue square around the map. In order to win you must collect all the squares of a single colour, however light blue squares function as walls. There is no merit to collecting any extra squares.",1,rkfkBeLlO,1,"In this game, you move as a dark blue square around the map. In the first few levels you have to collect every light blue square to win, and once red squares show up, you only have to collect all the red squares to win. Soon after, levels with dark blue squares will show up, and you only have to collect all dark blue squares to win; however, you might get a higher score if you collect as much red and dark blue squares as possible before collecting a last square of either colour.",rkfkBeLlO,304,"['In this game, you move as a dark blue square around the map. In ', 'DEL(th)', 'ADD(ord)', 'e', 'ADD(r)', ' ', 'ADD(to win you must collect all the squares o)', 'f', 'DEL(ir)', 'ADD( a )', 's', 'ADD(ingle colour, however ligh)', 't', 'ADD( blue squares)', ' f', 'DEL(e)', 'ADD(unction as )', 'w', 'DEL( )', 'ADD(a)', 'l', 'DEL(eve)', 'ls', 'ADD(.)', ' ', 'ADD(There is no merit to collecting an)', 'y', 'DEL(ou)', ' ', 'DEL(hav)', 'e', 'DEL( )', 'ADD(x)', 't', 'DEL(o collect eve)', 'r', 'DEL(y light blue squ)', 'a', 'DEL(re)', ' ', 'DEL(to win, and once red )', 'squares', 'DEL( show up, you only have to collect all the red squares to win)', '.', 'DEL( Soon after, levels with dark blue squares will show up, and you only have to collect all dark blue squares to win; however, you might get a higher score if you collect as much red and dark blue squares as possible before collecting a last square of either colour.)']",296.0,39.0,187.0
COGSCI21-LIVINGDOC-ITER-FR-1,Hkpr-WUld,Skl6BWZUgO,preconditions_v1,1,"In this game, you die upon collecting a green square, and win upon collecting the yellow square. In order to avoid a certain death, you must collect a square of another colour (for example, white) before collecting a green square. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You may store multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear.",1,rkfkBeLlO,1,"In this game, you die upon collecting a green square, and win upon collecting a yellow square. So, in order to avoid a certain death, you must collect a square of another colour (for example, white) before collecting a green square. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You must collect a square of a different colour every time before you decide to collect a green square.",rkfkBeLlO,90,"['In this game, you die upon collecting a green square, and win upon collecting ', 'DEL(a)', 'ADD(the)', ' yellow square. ', 'ADD(I)', 'DEL(So, i)', 'n order to avoid a certain death, you must collect a square of another colour (for example, white) before collecting a green square. Squares other than green will be stored in a bar on your blue square, acting like a 1-time shield from green squares. You m', 'DEL(ust collect )', 'a', 'DEL( square of a different colour ever)', 'y ', 'DEL(time before you decide to collect a green )', 's', 'ADD(to)', 'DEL(qua)', 're', 'ADD( multiple squares in your bar but only if they are the same colour, squares of other colours will simply disappear)', '.']",53.0,76.0,401.0
COGSCI21-LIVINGDOC-ITER-FR-1,Hkpr-WUld,Skl6BWZUgO,sokoban_v1,2,"In this game, you must push all the green squares into the red squares to win the game. You have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out without resetting. You may move through and onto the red squares, and a green square cannot be pushed into a space already occupied by another green square.",1,rkfkBeLlO,1,"In this game, you must push all the green squares into the red squares to win the game. It can get a little tricky so you have to be mindful of where you push the green squares into, because once they get stuck in a corner or a wall, there's no way to push them back out. Pushing the green squares into the bottom red square is the safest route because there is more open space on the bottom half of the map and harder to get a green square stuck if you play it right. Good luck, and remember, do not get the green squares stuck into a place that you can't move them again, or else you will have to retry the level and lose a life.",rkfkBeLlO,292,"['In this game, you must push all the green squares into the red squares to win the game. ', 'DEL(It)', 'ADD(You)', ' ', 'DEL(c)', 'ADD(h)', 'a', 'ADD(v)', 'DEL(n g)', 'e', 'DEL(t)', ' ', 'DEL(a li)', 't', 'ADD(o)', 'DEL(tle)', ' ', 'DEL(tr)', 'ADD(be m)', 'i', 'ADD(ndful of where you push the green squares into, because once they get stu)', 'ck', 'DEL(y)', ' ', 'DEL(so)', 'ADD(in)', ' ', 'DEL(you h)', 'a', ""ADD( corner or a wall, there's no way to push them back out without resetting. You may mo)"", 've t', 'DEL(o be mindful of w)', 'h', 'DEL(e)', 'r', 'DEL(e y)', 'ou', 'DEL( push the )', 'g', 'ADD(h)', 'DEL(reen)', ' ', 'DEL(squ)', 'a', 'DEL(res i)', 'n', 'DEL(t)', 'ADD(d )', 'o', 'ADD(nto the red squares)', ', ', 'DEL(bec)', 'a', 'DEL(use o)', 'n', 'ADD(d)', 'DEL(ce)', ' ', 'DEL(they get stuck in )', 'a ', 'ADD(g)', 'DEL(co)', 'r', 'DEL(n)', 'e', 'DEL(r or a wall, th)', 'e', ""DEL(re's )"", 'n', 'DEL(o)', ' ', 'DEL(way to pu)', 's', 'ADD(q)', 'DEL(h them back o)', 'u', 'ADD(are canno)', 't', 'ADD( be pushed into a space already occupied by another green square)', '.', ""DEL( Pushing the green squares into the bottom red square is the safest route because there is more open space on the bottom half of the map and harder to get a green square stuck if you play it right. Good luck, and remember, do not get the green squares stuck into a place that you can't move them again, or else you will have to retry the level and lose a life.)""]",287.0,53.0,344.0
